ID,x,y
feature-fid,x,y
METRROTT0000002269777243,23.70091280694863,8.806407499738548
METRROTT0000002269777246,17.919140890912775,8.86073797735261
METRROTT0000002269777246,17.86510501057104,8.809536955727088
METRROTT0000002269777246,17.590572866791813,8.741778445434795
METRROTT0000002269777246,17.492202569709224,8.637114824272675
METRROTT0000002269777246,17.49050893015233,8.53540983202792
METRROTT0000002269777273,-7.2426181006858155,8.9747882475073
METRROTT0000002269777273,-6.630812317200818,9.105087302332526
METRROTT0000002269777276,23.47796082997448,8.644110984642532
METRROTT0000002269777276,23.118585792202392,8.876848757557077
METRROTT0000002269777306,9.189166066353607,9.056550576858744
METRROTT0000002269777306,9.465396611507561,8.81808234861288
METRROTT0000002269777329,-17.608039981134567,9.352655492925972
METRROTT0000002269777329,-18.44344815002106,9.195266819727614
METRROTT0000002269777329,-19.01769933840119,8.972621363200307
METRROTT0000002269777347,23.118585792202392,8.876848757557077
METRROTT0000002269777347,22.757031195547192,9.024746524997276
METRROTT0000002269777347,22.547536713658914,9.039113741818362
METRROTT0000002269777367,-17.180154066396476,9.41167955445002
METRROTT0000002269777367,-17.608039981134567,9.352655492925972
METRROTT0000002269777375,23.35488263634376,9.075473309907323
METRROTT0000002269777375,23.70091280694863,8.806407499738548
METRROTT0000002269777378,-12.189559486969433,9.387703300856687
METRROTT0000002269777378,-12.839127065722055,9.141804849602057
METRROTT0000002269777397,-19.17984891437305,9.478198557950888
METRROTT0000002269777397,-19.028656966376712,9.230544723087053
METRROTT0000002269777397,-19.01769933840119,8.972621363200307
METRROTT0000002269777398,20.934943646994935,9.136061029546282
METRROTT0000002269777398,20.96691869523919,8.943217679020492
METRROTT0000002269777398,20.859038827052153,8.62921952565554
METRROTT0000002269777398,20.07134742615063,8.244523738053918
METRROTT0000002269777398,20.203154578048164,8.019250780486713
METRROTT0000002269777417,1.8687906071851375,8.602203488632254
METRROTT0000002269777417,1.917745136684545,8.711120032255158
METRROTT0000002269777417,1.706744497477995,9.187795024682224
METRROTT0000002269777417,1.3707095004176633,9.344603631243459
METRROTT0000002269777465,-11.68026962652634,9.525430645212165
METRROTT0000002269777465,-12.189559486969433,9.387703300856687
METRROTT0000002269777518,-19.978217444840165,9.149684877887628
METRROTT0000002269777518,-20.589214758662127,9.4533289128604
METRROTT0000002269777518,-20.820972714107466,9.674986055946231
METRROTT0000002269777561,-19.395813228326215,9.751406386872816
METRROTT0000002269777561,-19.17984891437305,9.478198557950888
METRROTT0000002269777564,-0.757019079635982,9.552028631069598
METRROTT0000002269777564,-0.5173635251096419,9.595682346760043
METRROTT0000002269777595,-11.146578528549757,9.737472058307464
METRROTT0000002269777595,-11.68026962652634,9.525430645212165
METRROTT0000002269777641,22.080514625951153,9.017683318527817
METRROTT0000002269777641,21.90496234780766,9.537084582803626
METRROTT0000002269777726,1.3707095004176633,9.344603631243459
METRROTT0000002269777726,0.753544978620671,9.579961995275012
METRROTT0000002269777726,0.6653269092261302,9.822230145333215
METRROTT0000002269777808,-11.146578528549757,9.737472058307464
METRROTT0000002269777808,-10.77001756780169,10.054716847022595
METRROTT0000002269777834,-14.54040114378924,10.13070143057408
METRROTT0000002269777834,-14.86231868512487,9.85649859378544
METRROTT0000002269777834,-15.318990660233998,9.634542098950176
METRROTT0000002269777834,-15.61149929839139,9.562986568847963
METRROTT0000002269777853,21.84674251981937,9.68338040648734
METRROTT0000002269777853,21.731874754632617,9.846496074207687
METRROTT0000002269777914,9.008987487872053,10.081834940250214
METRROTT0000002269777914,8.792194894630208,9.925963090652711
METRROTT0000002269777964,-18.169291551707627,10.394055626204022
METRROTT0000002269777964,-18.586564298733727,10.055889886197535
METRROTT0000002269777997,6.314110213426608,10.23782236256379
METRROTT0000002269777997,6.72307682609383,10.235931158126778
METRROTT0000002269778105,-20.15920079784879,10.707962279992147
METRROTT0000002269778105,-19.945629958861137,10.617000571114659
METRROTT0000002269778105,-19.74544895932411,10.291704576715201
METRROTT0000002269778202,11.538824959074672,10.412380753115789
METRROTT0000002269778202,11.361959707076261,10.634764112580923
METRROTT0000002269778332,-2.2321744326575184,10.93369117471338
METRROTT0000002269778332,-2.4850218503380903,10.76884091530801
METRROTT0000002269778332,-2.778936027432219,10.658733206310682
METRROTT0000002269780890,25.6404337199461,15.11813382885968
METRROTT0000002269780890,25.757652762232073,15.094243581542898
METRROTT0000002269778421,-23.24209093782045,11.262461865871705
METRROTT0000002269778421,-23.123539756296204,11.081445866646147
METRROTT0000002269778421,-22.85112592469311,10.919843375869286
METRROTT0000002269778438,-22.85112592469311,10.919843375869286
METRROTT0000002269778438,-22.5239825105092,11.293041923929373
METRROTT0000002269778462,-17.10446345072185,11.280077068163342
METRROTT0000002269778462,-16.89699385200793,10.273682476786055
METRROTT0000002269778462,-16.720543949469974,10.1090391956092
METRROTT0000002269778462,-16.416647370082476,10.094561036969369
METRROTT0000002269778470,-17.10446345072185,11.280077068163342
METRROTT0000002269778470,-17.254357318016222,11.275330767643837
METRROTT0000002269778470,-17.376027320904033,11.207252662584452
METRROTT0000002269778470,-18.169291551707627,10.394055626204022
METRROTT0000002269778484,-14.635984423079723,11.292834844227288
METRROTT0000002269778484,-14.49699925988261,11.22314398554024
METRROTT0000002269778484,-14.36649284294898,11.043100566009285
METRROTT0000002269778484,-14.385319051321394,10.75115365568146
METRROTT0000002269778496,4.7267915802792135,11.15661518855326
METRROTT0000002269778496,4.819323998386922,10.858820429310494
METRROTT0000002269778567,-23.33567355073421,11.508004324285036
METRROTT0000002269778567,-23.24209093782045,11.262461865871705
METRROTT0000002269778600,-19.141039334350403,11.102121995173572
METRROTT0000002269778600,-18.65935934244596,11.150922377864088
METRROTT0000002269778600,-18.02298846382967,11.415482038824893
METRROTT0000002269778600,-17.442834149516525,11.533631998507836
METRROTT0000002269778640,5.250284909861068,10.96499684000396
METRROTT0000002269778640,5.149494804012731,11.399396311597073
METRROTT0000002269778638,10.745967683524368,11.348345135692625
METRROTT0000002269778638,10.726305942800796,11.200559409125525
METRROTT0000002269778686,26.131931368344446,11.530143263785481
METRROTT0000002269778686,25.996118990483225,11.472605954752277
METRROTT0000002269778690,-22.5239825105092,11.293041923929373
METRROTT0000002269778690,-21.942712733133693,11.532523843828505
METRROTT0000002269778690,-21.859026228607767,11.71188761063172
METRROTT0000002269778705,-24.212288297765376,11.448789458298824
METRROTT0000002269778705,-23.768686325200488,11.748155797235468
METRROTT0000002269778706,-23.768686325200488,11.748155797235468
METRROTT0000002269778706,-23.463097479134202,11.599884113035877
METRROTT0000002269778714,-15.732308262472978,11.697371345313188
METRROTT0000002269778714,-15.885137211898282,11.36247246839659
METRROTT0000002269778714,-16.03839623437707,11.286498845502791
METRROTT0000002269778780,-14.991946813398428,11.808190305298686
METRROTT0000002269778780,-14.792629816969988,11.382798109675793
METRROTT0000002269778780,-14.635984423079723,11.292834844227288
METRROTT0000002269779044,-12.647514204909436,12.170032478725586
METRROTT0000002269779044,-12.832597353280027,11.786996747023414
METRROTT0000002269778943,-15.822599673719381,12.053864449172849
METRROTT0000002269778943,-15.732308262472978,11.697371345313188
METRROTT0000002269779051,5.149494804012731,11.399396311597073
METRROTT0000002269779051,5.0953177322963965,12.02813185969507
METRROTT0000002269779056,-15.709252317948325,12.211761119599673
METRROTT0000002269779056,-15.735724146822442,12.195661565297293
METRROTT0000002269779168,-21.859026228607767,11.71188761063172
METRROTT0000002269779168,-21.256759167888152,12.434222595903204
METRROTT0000002269779226,-15.709252317948325,12.211761119599673
METRROTT0000002269779226,-15.395643740123754,12.337538197491568
METRROTT0000002269779226,-15.03652808004425,12.355777725657536
METRROTT0000002269779226,-14.87220292155979,12.468102391228074
METRROTT0000002269779237,9.07976308037426,12.112357490749242
METRROTT0000002269779237,9.601626289650333,12.278098421154963
METRROTT0000002269779276,9.601626289650333,12.278098421154963
METRROTT0000002269779276,9.773322829249375,12.332638777990592
METRROTT0000002269779343,-21.256759167888152,12.434222595903204
METRROTT0000002269779343,-21.440929981199456,12.682685959277
METRROTT0000002269779409,10.59425088929854,12.23468051301135
METRROTT0000002269779409,10.394394654535695,12.51764038174042
METRROTT0000002269779413,10.394394654535695,12.51764038174042
METRROTT0000002269779413,9.773322829249375,12.332638777990592
METRROTT0000002269780776,-20.580501591108053,15.262683151791098
METRROTT0000002269780776,-20.480610296289356,15.18244635851631
METRROTT0000002269779544,10.565600610732822,12.678798728851591
METRROTT0000002269779544,10.492553958138508,12.701190730409225
METRROTT0000002269779580,10.492553958138508,12.701190730409225
METRROTT0000002269779580,10.336678279994405,12.74333953309517
METRROTT0000002269779675,6.359035431565187,12.8968402354611
METRROTT0000002269779675,6.578216100507662,12.739924482970144
METRROTT0000002269779685,10.22992507288296,12.766023538517265
METRROTT0000002269779685,9.677395429775716,12.877427656523212
METRROTT0000002269779741,1.810556754418478,13.006566512482532
METRROTT0000002269779741,2.0483534660051963,13.0262930395408
METRROTT0000002269779793,3.231472465904945,13.13257843904432
METRROTT0000002269779793,2.902855450332646,13.102210457268901
METRROTT0000002269779796,3.55313426184363,13.103713029208295
METRROTT0000002269779796,3.231472465904945,13.13257843904432
METRROTT0000002269779797,8.109531401899478,12.836594011438086
METRROTT0000002269779797,8.697824279620813,13.032774049510506
METRROTT0000002269779797,9.033570815532096,13.086441609757653
METRROTT0000002269779798,9.563926897664789,12.901800618351349
METRROTT0000002269779798,9.033570815532096,13.086441609757653
METRROTT0000002269779861,10.481756194059775,13.183231347366894
METRROTT0000002269779861,10.611489005501339,13.145660686852006
METRROTT0000002269779878,9.033570815532096,13.086441609757653
METRROTT0000002269779878,9.477868711899934,13.226744890991213
METRROTT0000002269779912,9.727496670194098,13.282242495012886
METRROTT0000002269779912,10.219613298487868,13.232285110116665
METRROTT0000002269780603,10.199073829958857,14.625541536500085
METRROTT0000002269780603,10.670688244960928,14.694341714866244
METRROTT0000002269779965,7.926259233927574,13.401717322748386
METRROTT0000002269779965,7.832041986551778,13.320937130905554
METRROTT0000002269780007,25.060059012281176,13.179182744338044
METRROTT0000002269780007,25.285909775000373,13.377894595044475
METRROTT0000002269780040,-13.412337088528671,13.787588057932513
METRROTT0000002269780040,-14.459655288641912,12.930306895743016
METRROTT0000002269780040,-14.87220292155979,12.468102391228074
METRROTT0000002269780070,11.317082344964176,13.59428442135096
METRROTT0000002269780070,11.114711807948927,13.315359427653041
METRROTT0000002269780095,-11.78698561951123,13.862725267828703
METRROTT0000002269780095,-12.390012408584566,13.011562997062553
METRROTT0000002269780153,-13.230100119096068,14.179897220776693
METRROTT0000002269780153,-13.270380242927978,13.953402536572264
METRROTT0000002269780153,-13.412337088528671,13.787588057932513
METRROTT0000002269780468,-12.142104258831361,14.620151206932292
METRROTT0000002269780468,-11.42695439825672,14.505943090484946
METRROTT0000002269780209,-7.1666899969659,13.925771583760316
METRROTT0000002269780209,-7.164686910968223,14.05140868807054
METRROTT0000002269780412,-21.573927743254202,14.779631285151874
METRROTT0000002269780412,-21.9383823094991,14.611811879180376
METRROTT0000002269780328,-25.90665263842571,14.42222152187706
METRROTT0000002269780328,-25.767420977824834,14.463519212745872
METRROTT0000002269780292,11.330826435598075,14.064689424722465
METRROTT0000002269780292,11.3815564745374,13.733521715330745
METRROTT0000002269780313,-21.579905272270857,12.995509400250493
METRROTT0000002269780313,-21.793849463318548,13.787625926331938
METRROTT0000002269780313,-22.343360542328043,14.391014220475704
METRROTT0000002269780420,11.309921412745137,14.250905011015885
METRROTT0000002269780420,11.313957179690869,14.313969211191033
METRROTT0000002269780406,-13.230100119096068,14.179897220776693
METRROTT0000002269780406,-13.188530052607646,14.4406504410739
METRROTT0000002269780406,-13.09370405834914,14.515471893325728
METRROTT0000002269780330,11.330826435598075,14.064689424722465
METRROTT0000002269780330,11.325285780289548,14.137628061977063
METRROTT0000002269780409,-11.394038351848307,14.502948763719008
METRROTT0000002269780409,-10.88605769108189,14.411132758811615
METRROTT0000002269780414,-11.78698561951123,13.862725267828703
METRROTT0000002269780414,-11.666995224191686,14.15491723066092
METRROTT0000002269780414,-11.42695439825672,14.505943090484946
METRROTT0000002269780427,-21.9383823094991,14.611811879180376
METRROTT0000002269780427,-22.36737146491303,14.436902690800153
METRROTT0000002269780499,8.247626183204106,14.452045074022742
METRROTT0000002269780499,8.55968299523978,14.38516106216281
METRROTT0000002269780499,9.011708756649416,14.493307442432915
METRROTT0000002269780530,-13.09370405834914,14.515471893325728
METRROTT0000002269780530,-12.868810057619564,14.666997087376055
METRROTT0000002269780530,-12.701640096963965,14.721089788804447
METRROTT0000002269780530,-12.431629663696523,14.74060070053877
METRROTT0000002269780530,-12.142104258831361,14.620151206932292
METRROTT0000002269780709,8.276560350450723,14.891857858722227
METRROTT0000002269780709,8.210804956681665,14.582369355332611
METRROTT0000002269780709,8.247626183204106,14.452045074022742
METRROTT0000002269780558,9.011708756649416,14.493307442432915
METRROTT0000002269780558,9.66197381777731,14.62910782139805
METRROTT0000002269780564,9.66197381777731,14.62910782139805
METRROTT0000002269780564,9.809710149878702,14.638163283269773
METRROTT0000002269780565,9.809710149878702,14.638163283269773
METRROTT0000002269780565,10.199073829958857,14.625541536500085
METRROTT0000002269780634,-3.2402376703099653,14.866333966175413
METRROTT0000002269780634,-4.0891483170510705,14.486760885569595
METRROTT0000002269780803,-24.84930755688625,15.362284096094779
METRROTT0000002269780803,-24.98032873988592,15.12509772459377
METRROTT0000002269780860,8.347881431998704,15.220880852825223
METRROTT0000002269780860,8.276560350450723,14.891857858722227
METRROTT0000002269780986,-24.794202836586223,15.777417448320525
METRROTT0000002269780986,-24.790605293511675,15.476580972096272
METRROTT0000002269781119,10.913409261420727,15.78559412541312
METRROTT0000002269781119,10.970251683018828,15.415751955243925
METRROTT0000002269781119,11.245794849475176,15.133220123985934
METRROTT0000002269781186,-5.81603512257596,16.03039841912195
METRROTT0000002269781186,-5.700953033672167,16.058802415705852
METRROTT0000002269781245,-7.1253277813218,16.19100525892374
METRROTT0000002269781245,-6.822266969077859,16.121006387738287
METRROTT0000002269781273,-7.381404120176573,16.247553009605475
METRROTT0000002269781273,-7.1253277813218,16.19100525892374
METRROTT0000002269781291,-7.837341671463494,16.268244758323867
METRROTT0000002269781291,-7.585347022465639,16.284623411303013
METRROTT0000002269781291,-7.381404120176573,16.247553009605475
METRROTT0000002269781304,-15.161390490328287,16.376100433067222
METRROTT0000002269781304,-16.032214512704407,16.169532978680262
METRROTT0000002269781293,9.369954951465731,16.14438786611633
METRROTT0000002269781293,9.271286870915015,16.11260431896051
METRROTT0000002269781471,-5.2922327064945796,16.177747289990602
METRROTT0000002269781471,-4.927297675134674,16.322625214728195
METRROTT0000002269781471,-4.664194963478483,16.611422049156573
METRROTT0000002269781650,-4.619805451794018,16.669794763650383
METRROTT0000002269781650,-4.29225621284677,16.912353553609318
METRROTT0000002269781692,-27.82704643828536,17.039523580469044
METRROTT0000002269781692,-27.817891716268214,17.196652704307034
METRROTT0000002269782138,12.327858695974005,17.643982248295284
METRROTT0000002269782138,12.070820920605085,17.686471409869817
METRROTT0000002269781703,-20.406464838699105,17.15476671929381
METRROTT0000002269781703,-20.528001400893142,17.144340521468024
METRROTT0000002269781720,-4.29225621284677,16.912353553609318
METRROTT0000002269781720,-3.937117654731003,17.05295729562436
METRROTT0000002269781732,-3.937117654731003,17.05295729562436
METRROTT0000002269781732,-3.4376863424381323,17.08082683278113
METRROTT0000002269781756,28.862857038832995,16.84799231871266
METRROTT0000002269781756,28.54980676097536,16.6789019762106
METRROTT0000002269781943,-2.8856882450273487,17.209423734039326
METRROTT0000002269781943,-2.1633958718064017,17.491056452769563
METRROTT0000002269781788,29.00576066160153,16.924499488647655
METRROTT0000002269781788,28.862857038832995,16.84799231871266
METRROTT0000002269781792,-3.4376863424381323,17.08082683278113
METRROTT0000002269781792,-2.8856882450273487,17.209423734039326
METRROTT0000002269781940,-19.337503324648193,17.623583168257543
METRROTT0000002269781940,-19.757109221768154,17.429030438481853
METRROTT0000002269781973,29.22241105415545,17.019928429425537
METRROTT0000002269781973,29.728602599291733,17.31130793878335
METRROTT0000002269782070,-18.740916727704896,17.82810035428781
METRROTT0000002269782070,-19.337503324648193,17.623583168257543
METRROTT0000002269782159,11.764240926712004,17.723406657608823
METRROTT0000002269782159,11.7248421880889,17.651402279126668
METRROTT0000002269782096,-19.757109221768154,17.429030438481853
METRROTT0000002269782096,-20.065549656611232,17.877607712619675
METRROTT0000002269782178,-1.2706918518508776,17.65319491116935
METRROTT0000002269782178,-0.9492520948759229,17.886542169522404
METRROTT0000002269782183,-4.402751415384357,17.918523019769946
METRROTT0000002269782183,-4.95670723646379,17.901985322534443
METRROTT0000002269782209,-0.9492520948759229,17.886542169522404
METRROTT0000002269782209,-0.8834102379315983,17.927323471416457
METRROTT0000002269782243,-18.193879718445817,18.12168544975395
METRROTT0000002269782243,-18.3889399973859,17.865456011008966
METRROTT0000002269782259,-4.04377094767623,18.017754219130094
METRROTT0000002269782259,-4.402751415384357,17.918523019769946
METRROTT0000002269782260,25.601153938773553,17.183908110508398
METRROTT0000002269782260,24.979271311218444,17.760059031867073
METRROTT0000002269782270,29.728602599291733,17.31130793878335
METRROTT0000002269782270,30.234934898461454,17.742481151456456
METRROTT0000002269782336,-4.04377094767623,18.017754219130094
METRROTT0000002269782336,-3.716914457568823,18.12269476072976
METRROTT0000002269782342,29.24239868051444,17.84331011063194
METRROTT0000002269782342,28.212696108675672,17.69695299124106
METRROTT0000002269782345,-21.300001185203303,18.08953698455377
METRROTT0000002269782345,-20.902214420380165,18.27829499174963
METRROTT0000002269782347,29.94094296154517,17.81365808852769
METRROTT0000002269782347,29.24239868051444,17.84331011063194
METRROTT0000002269782330,-20.269828354565835,18.087075822029913
METRROTT0000002269782330,-19.560702136202924,18.253144009696577
METRROTT0000002269782373,-3.716914457568823,18.12269476072976
METRROTT0000002269782373,-3.5195905010364434,18.186300833911755
METRROTT0000002269782400,-3.5195905010364434,18.186300833911755
METRROTT0000002269782400,-3.339017811742865,18.23318534300998
METRROTT0000002269782404,-2.890522361434364,18.21415745890117
METRROTT0000002269782404,-3.339017811742865,18.23318534300998
METRROTT0000002269782685,-20.093052853454214,18.805824793771958
METRROTT0000002269782685,-19.992541461554723,18.861027392557812
METRROTT0000002269782469,-2.231270575959202,18.348368241499973
METRROTT0000002269782469,-2.890522361434364,18.21415745890117
METRROTT0000002269782470,-17.852656326741485,18.477342090963752
METRROTT0000002269782470,-17.493222779507462,18.464043504988084
METRROTT0000002269782464,-17.852656326741485,18.477342090963752
METRROTT0000002269782464,-18.07091185602253,18.271348726646014
METRROTT0000002269782550,0.014050123989878828,18.475615885759137
METRROTT0000002269782550,-0.3110773242830963,18.107402405748406
METRROTT0000002269782550,-0.5125825050775281,18.017187456848703
METRROTT0000002269782566,-10.88652510614145,18.497345092096115
METRROTT0000002269782566,-10.789883178480547,18.59118709023164
METRROTT0000002269782611,-3.716914457568823,18.12269476072976
METRROTT0000002269782611,-3.809019749200017,18.312771520920865
METRROTT0000002269782611,-3.7296206367038507,18.544914818015478
METRROTT0000002269782611,-3.588315235914186,18.619330089228647
METRROTT0000002269782625,12.18910994326519,18.498121049205462
METRROTT0000002269782625,11.764240926712004,17.723406657608823
METRROTT0000002269782631,29.716154756020394,19.35454874967325
METRROTT0000002269782631,30.01126288736498,19.43621690679934
METRROTT0000002269782774,-21.49876479225337,18.94408955455244
METRROTT0000002269782774,-21.19314051110056,19.03569158581292
METRROTT0000002269782816,27.577958123477895,18.706239356459836
METRROTT0000002269782816,27.17121373793867,18.579864123666344
METRROTT0000002269782846,-19.992541461554723,18.861027392557812
METRROTT0000002269782846,-19.581080986886505,19.01267631154563
METRROTT0000002269782846,-19.35293503968133,19.18051647450863
METRROTT0000002269783064,-17.47311175050903,19.70138252107649
METRROTT0000002269783064,-17.494538973580287,19.481256045559007
METRROTT0000002269783076,-9.72312599431447,19.665294594772007
METRROTT0000002269783076,-9.800966647947874,19.576192385967328
METRROTT0000002269783089,29.716154756020394,19.35454874967325
METRROTT0000002269783089,28.48170564964893,18.97884560412246
METRROTT0000002269783107,0.21271953815290676,19.363843425988062
METRROTT0000002269783107,-0.1025142361132967,19.516116538855105
METRROTT0000002269783107,-0.2352056766944977,19.651060173307133
METRROTT0000002269783109,-9.41314694495085,19.46252370129389
METRROTT0000002269783109,-9.452127529124112,19.69729651817478
METRROTT0000002269783109,-9.611917084101721,19.732359157603057
METRROTT0000002269783558,-9.653404756620281,20.18691265120592
METRROTT0000002269783558,-10.011059780293335,20.549461411199797
METRROTT0000002269783558,-10.21929196169712,20.648570891998723
METRROTT0000002269783725,-10.330450250463848,21.01014539761253
METRROTT0000002269783725,-10.271069837406067,20.785537593215423
METRROTT0000002269783898,-10.97497667382968,21.381069043527724
METRROTT0000002269783898,-10.573560837022038,21.272733308323417
METRROTT0000002269783898,-10.369751167441356,21.130689002517265
METRROTT0000002269814467,-28.050081510043174,-15.810266281069893
METRROTT0000002269814467,-28.529710496193214,-15.5061332881413
METRROTT0000002269814468,-28.509218615313234,-15.438850989469984
METRROTT0000002269814468,-28.006913113536054,-15.777435652563387
METRROTT0000002269814933,2.5759915169347063,6.530764443181641
METRROTT0000002269814933,2.992627388282048,6.634901364309687
METRROTT0000002285402768,-17.494538973580287,19.481256045559007
METRROTT0000002285402768,-17.463847587355865,19.335766034326404
METRROTT0000002285406600,-2.046101223198872,-3.8062338472580217
METRROTT0000002285406600,-2.3884337349961933,-3.116324806023135
METRROTT0000002269834356,30.230705679721346,13.841218992388017
METRROTT0000002269834356,29.460545834856244,13.839966834120744
METRROTT0000002269834356,28.538417772150353,13.977687951748587
METRROTT0000002269834356,26.860465081397823,14.519236489900447
METRROTT0000002285650634,23.613054412145438,18.585420357215643
METRROTT0000002285650634,23.556732263326424,18.622365606735404
METRROTT0000002269777753,-9.490229808663,9.087202014279008
METRROTT0000002269777753,-9.59943776232917,9.521646905348488
METRROTT0000002269777753,-9.633002364704737,9.955458796071568
METRROTT0000002269762256,-12.226422569974222,-15.945695766393477
METRROTT0000002269762256,-11.976196416443521,-15.884141290981498
METRROTT0000002269762515,6.813399679585851,-15.676360165502869
METRROTT0000002269762515,6.706031762008656,-15.55903097991248
METRROTT0000002269762508,6.813399679585851,-15.676360165502869
METRROTT0000002269762508,7.486516735889437,-16.533979427811452
METRROTT0000002269762777,6.378675800305401,-15.207543093712605
METRROTT0000002269762777,6.706031762008656,-15.55903097991248
METRROTT0000002269763428,4.913734169139105,-14.016214608453257
METRROTT0000002269763428,5.6966225939658255,-14.573417077243851
METRROTT0000002269763428,6.338186992015721,-15.16585468258917
METRROTT0000002269763446,4.904101697650741,-14.010148458903664
METRROTT0000002269763446,4.913734169139105,-14.016214608453257
METRROTT0000002269777129,-9.490229808663,9.087202014279008
METRROTT0000002269777129,-9.483525958278406,9.037646156721019
METRROTT0000002269763462,4.849247488517196,-13.977040511083638
METRROTT0000002269763462,4.904101697650741,-14.010148458903664
METRROTT0000002269763700,4.1685407133178005,-13.62524695502679
METRROTT0000002269763700,4.33718503403539,-13.703934528499367
METRROTT0000002269764202,-5.211420227906822,-13.420288477805558
METRROTT0000002269764202,-6.492312251100574,-12.956930142274707
METRROTT0000002269764202,-7.017899039855721,-12.82141619609238
METRROTT0000002269764238,-19.152335387408755,-12.676379260343106
METRROTT0000002269764238,-19.222853079665803,-13.166431447914677
METRROTT0000002269779344,-12.485350089406598,12.666945267883696
METRROTT0000002269779344,-12.647514204909436,12.170032478725586
METRROTT0000002269768894,-10.497106378653486,-6.66418915911575
METRROTT0000002269768894,-10.316123966954253,-7.102488815424437
METRROTT0000002269773479,-18.05899653093251,1.6817843825789838
METRROTT0000002269773479,-18.066076600348634,1.707952222535646
METRROTT0000002269774697,-19.312937369653206,4.353102702237525
METRROTT0000002269774697,-19.337047426651147,4.5360678374737935
METRROTT0000002269775190,-19.337047426651147,4.5360678374737935
METRROTT0000002269775190,-19.159333637123222,5.55831922406347
METRROTT0000002269777090,-17.230192043857,8.511851851558042
METRROTT0000002269777090,-15.796689268966311,8.979226462368636
METRROTT0000002269776780,-17.230192043857,8.511851851558042
METRROTT0000002269776780,-17.626917064610627,8.385120609279436
METRROTT0000002269776780,-18.2263374622903,8.276919734655845
METRROTT0000002269776690,-19.345002910030708,8.301900947497023
METRROTT0000002269776690,-18.519528284873942,8.256488575100198
METRROTT0000002269778362,21.656939232805893,9.978796729912784
METRROTT0000002269778362,21.623848986260743,10.774900193574133
METRROTT0000002269778669,-6.584910930074244,11.55902289823194
METRROTT0000002269778669,-8.015968931239046,11.071699072191565
METRROTT0000002269778669,-9.430782691153176,10.802878273796013
METRROTT0000002269778861,-25.242141969925676,11.847729349228354
METRROTT0000002269778861,-25.312962516909927,12.015842628905476
METRROTT0000002269779345,-12.485350089406598,12.666945267883696
METRROTT0000002269779345,-12.534025183269868,12.383406024341767
METRROTT0000002269779345,-12.647514204909436,12.170032478725586
METRROTT0000002269779444,-12.459680704328644,12.774434657208586
METRROTT0000002269779444,-12.485350089406598,12.666945267883696
METRROTT0000002269779645,-12.390012408584566,13.011562997062553
METRROTT0000002269779645,-12.459680704328644,12.774434657208586
METRROTT0000002269779612,4.637189080304298,12.83059572929049
METRROTT0000002269779612,4.902713954460774,12.804925408454931
METRROTT0000002269779464,19.14427777909907,12.340537761917403
METRROTT0000002269779464,19.440379038274862,12.531579020787147
METRROTT0000002269779465,-17.086681223458346,12.84651776886136
METRROTT0000002269779465,-17.07683340022901,12.805639892075412
METRROTT0000002269779669,4.980204568131796,12.963095329330532
METRROTT0000002269779669,4.902713954460774,12.804925408454931
METRROTT0000002269779784,4.637189080304298,12.83059572929049
METRROTT0000002269779784,4.172781156232796,12.834037225588876
METRROTT0000002269779784,3.55313426184363,13.103713029208295
METRROTT0000002269780207,25.098452340225744,13.767406474180094
METRROTT0000002269780207,24.396228484918897,13.440746158953587
METRROTT0000002269780878,26.142038845262668,15.097346614496203
METRROTT0000002269780878,26.18245642896514,15.050749662662593
METRROTT0000002269780463,5.555129739512282,14.45349440242022
METRROTT0000002269780463,4.980204568131796,12.963095329330532
METRROTT0000002269780995,21.627440489811363,15.41049392607755
METRROTT0000002269780995,21.53704711450883,15.06859773787247
METRROTT0000002269781770,-0.8932541179384582,17.131050538569983
METRROTT0000002269781770,-1.1702803541697258,16.724347534365517
METRROTT0000002269781880,-0.6677228068063338,17.364123509901855
METRROTT0000002269781880,-0.8932541179384582,17.131050538569983
METRROTT0000002269782058,20.280157092196497,17.27675948245974
METRROTT0000002269782058,19.87087752227068,17.309742924174024
METRROTT0000002269782058,18.606385016177896,17.547166732275368
METRROTT0000002269782041,26.58672938629733,17.380743965224465
METRROTT0000002269782041,26.604911150697358,17.171156045871033
METRROTT0000002269782056,26.584321808556243,17.415579075223278
METRROTT0000002269782056,26.58672938629733,17.380743965224465
METRROTT0000002269782265,-16.342578969376074,16.013807638546066
METRROTT0000002269782265,-15.688448645964707,17.307366941096426
METRROTT0000002269782265,-15.159343872719047,17.93669704874025
METRROTT0000002269782265,-14.93394077405784,18.119775336145228
METRROTT0000002269782309,0.4747869026816165,18.055018312469556
METRROTT0000002269782309,-0.2682982263912222,17.69417295160987
METRROTT0000002269782309,-0.6677228068063338,17.364123509901855
METRROTT0000002269782351,-12.233997017395142,18.193083862360666
METRROTT0000002269782351,-12.398543652874636,18.211316610936617
METRROTT0000002269782179,18.606385016177896,17.547166732275368
METRROTT0000002269782179,17.60164099092945,17.72625760275002
METRROTT0000002269782479,1.5778599243386384,18.343700199873275
METRROTT0000002269782479,0.4747869026816165,18.055018312469556
METRROTT0000002269782647,2.5839306410966416,18.609803230247824
METRROTT0000002269782647,2.641738128450925,18.570687595026612
METRROTT0000002269782827,11.178745569378822,18.748965266646028
